,Unnamed: 0,Unnamed: 0.1,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Date,compound,Month,Clean Tweet,locat,lat,long
1046,6,6,1378447191619072007,We have an obligation to speak truth to power when given the opportunity. #ADOS✊🏾activists have influenced community leaders to advocate on behalf of our #ADOS✊🏾communities. #BootsOnTheGround! @MississippiAdos @PeterHotez #NTDs #JxnNeedsWater. https://t.co/RJpf7fjPCF https://t.co/OKDT6ozXjC,chefcarney,"Biloxi, MS ",0,0,0,0,2021-04-03,0.6588,4,we have an obligation to speak truth to power when given the opportunity ados activists have influenced community leaders to advocate on behalf of our ados communities bootsontheground mississippiados peterhotez ntds jxnneedswater ,"Biloxi, MS ",30.374673,-88.84594333482862
1047,7,7,1376075790199193600,@ItIsWhatItIsGuy @KillerMike @MississippiAdos @KillerMike are you up to the challenge of standing up against both sides of the aisle? #ADOS✊🏾 are still standing on the square of specific policies for or political interests? #JxnNeedsWater in Mississippi til this day. Come to Mississippi and see for yourself.🙏🏾,chefcarney,"Biloxi, MS ",0,0,1,0,2021-03-28,0.3939,3, itiswhatitisguy killermike mississippiados killermike are you up to the challenge of standing up against both sides of the aisle ados are still standing on the square of specific policies for or political interests jxnneedswater in mississippi til this day come to mississippi and see for yourself ,"Biloxi, MS ",30.374673,-88.84594333482862
1048,13,13,1371887556992897028,"This exacerbates an already dire #HumanitarianCrisis in Jackson Mississippi and surrounding communities.#JxnNeedsWater 
@MississippiAdos #ADOSHQ https://t.co/IkiiU4AwHQ",chefcarney,"Biloxi, MS ",0,0,0,0,2021-03-16,-0.4588,3,this exacerbates an already dire humanitariancrisis in jackson mississippi and surrounding communities jxnneedswater mississippiados adoshq ,"Biloxi, MS ",30.374673,-88.84594333482862
1049,15,15,1371786358616961028,"@RepRichmond @SymoneDSanders could you please tell President @JoeBiden that #JxnNeedsWater? Democratic voters in Mississippi deserve representation from this Administration. Blacks make up 38-40% of the population in MS.
@MississippiAdos #ADOSHQ 

https://t.co/bqUs1q83fx",chefcarney,"Biloxi, MS ",0,4,2,0,2021-03-16,0.3182,3, reprichmond symonedsanders could you please tell president joebiden that jxnneedswater democratic voters in mississippi deserve representation from this administration blacks make up   of the population in ms mississippiados adoshq ,"Biloxi, MS ",30.374673,-88.84594333482862
1050,23,23,1370167879887421441,"@KimberlyLCampb3 Thank you all for you contributions! 
#JxnNeedsWater @MississippiAdos",chefcarney,"Biloxi, MS ",0,0,1,0,2021-03-12,0.4199,3,  thank you all for you contributions jxnneedswater mississippiados,"Biloxi, MS ",30.374673,-88.84594333482862
1051,63,63,1367909782787653632,#JxnNeedsWater @MississippiAdos @tatereeves https://t.co/hmMH056tM9,chefcarney,"Biloxi, MS ",0,1,2,0,2021-03-05,0.0,3, jxnneedswater mississippiados tatereeves ,"Biloxi, MS ",30.374673,-88.84594333482862
1052,64,64,1367802125531680768,@KayAnneSkinner I spoke with @LeahMWillingham about the correlation between the reasons why #JxnNeedsWater and the lifting of the #MaskMandate in Mississippi. Essential workers are impacted in both instances. @tatereeves has consistently neglected our marginalized communities. @MississippiAdos,chefcarney,"Biloxi, MS ",0,0,1,0,2021-03-05,-0.5267,3, kayanneskinner i spoke with leahmwillingham about the correlation between the reasons why jxnneedswater and the lifting of the maskmandate in mississippi essential workers are impacted in both instances tatereeves has consistently neglected our marginalized communities mississippiados,"Biloxi, MS ",30.374673,-88.84594333482862
1053,76,76,1367354401560678401,"Correction: there are 40,000 Jackson residents without running water. Shout out to @e_hensley for this timely data. #JxnNeedsWater Donate to https://t.co/ZsIfraI6ZI to help with this humanitarian crisis. 
@MississippiAdos @DeKeitherStamps @RepZSummers https://t.co/YewDZhYscU",chefcarney,"Biloxi, MS ",0,1,2,0,2021-03-04,-0.34,3,correction there are   jackson residents without running water shout out to e hensley for this timely data jxnneedswater donate to to help with this humanitarian crisis mississippiados dekeitherstamps repzsummers ,"Biloxi, MS ",30.374673,-88.84594333482862
1054,85,85,1367235643546492932,"11,000 Jackson residents are still without water after 3 weeks. If you are interested in helping out please contact Rep @DeKeitherStamps or Commander Herman Horton of Hinds County Community College. #JxnNeedsWater https://t.co/vomMAI5ddt https://t.co/l6k20TBtVo",chefcarney,"Biloxi, MS ",0,3,6,0,2021-03-03,0.7351,3,  jackson residents are still without water after  weeks if you are interested in helping out please contact rep dekeitherstamps or commander herman horton of hinds county community college jxnneedswater ,"Biloxi, MS ",30.374673,-88.84594333482862
1055,93,93,1367001948529057793,"The current water crisis in Jackson Mississippi and Louisiana is a #HumanitarianCrisis at this point. Our unincorporated communities are the most adversely effected. Infrastructure has to be a priority.  
@eji_org  @CathFlowers #JxnNeedsWater 

https://t.co/cciUVa76s2",chefcarney,"Biloxi, MS ",1,8,12,0,2021-03-03,-0.7346,3,the current water crisis in jackson mississippi and louisiana is a humanitariancrisis at this point our unincorporated communities are the most adversely effected infrastructure has to be a priority eji org cathflowers jxnneedswater ,"Biloxi, MS ",30.374673,-88.84594333482862
1056,94,94,1366982537185275904,My family in Biloxi Mississippi is still trying to recover from the devastation of Hurricane Katrina. Jacksonians have been left to fend for themselves under the @tatereeves administration. Where is the Progressive Left? Do we have to be a Blue State? @jimmy_dore  #JxnNeedsWater https://t.co/vxLyE1KteT,chefcarney,"Biloxi, MS ",1,4,7,0,2021-03-03,-0.4871,3,my family in biloxi mississippi is still trying to recover from the devastation of hurricane katrina jacksonians have been left to fend for themselves under the tatereeves administration where is the progressive left do we have to be a blue state jimmy dore jxnneedswater ,"Biloxi, MS ",30.374673,-88.84594333482862
1057,128,128,1366743380584259585,@tatereeves should be held accountable for the reason why #JxnNeedsWater! The National and local press is being irresponsible with the lack of reporting on Reeves’s failure to enact a quicker response. This is now an environmental humanitarian crisis. #NTD’s will be imminent. https://t.co/zBI9swdDoH,chefcarney,"Biloxi, MS ",0,1,2,1,2021-03-02,-0.9168,3, tatereeves should be held accountable for the reason why jxnneedswater the national and local press is being irresponsible with the lack of reporting on reeves s failure to enact a quicker response this is now an environmental humanitarian crisis ntd s will be imminent ,"Biloxi, MS ",30.374673,-88.84594333482862
1058,670,670,1365141276123942914,@MS_Neg This is what @DeKeitherStamps and I were speaking to on his live podcast. Jackson Mississippi already has a waste management problem. When you couple that with a lack of clean water due to below freezing temperatures it says a lot about our infrastructure in our communities.,chefcarney,"Biloxi, MS ",0,1,5,0,2021-02-26,-0.6705,2, ms neg this is what dekeitherstamps and i were speaking to on his live podcast jackson mississippi already has a waste management problem when you couple that with a lack of clean water due to below freezing temperatures it says a lot about our infrastructure in our communities ,"Biloxi, MS ",30.374673,-88.84594333482862
1059,479,479,1370360912633270274,"“MS Mornings: Transgender Bill, Water Crisis, Stimmy” with Teresa Jones and Mississippi Club. Today, Mar 12 at 7:00 AM CST on @MississippiAdos 
@joinclubhouse! https://t.co/gmzH9YH8Fc",chefcarney,"Biloxi, MS ",0,1,1,0,2021-03-12,-0.6588,3, ms mornings transgender bill water crisis stimmy with teresa jones and mississippi club today mar  at   am cst on mississippiados joinclubhouse ,"Biloxi, MS ",30.374673,-88.84594333482862
1060,8,8,1373624220295499778,"Jackson, Mississippi STILL does not have water. #MutualAid funds &amp; how to support via @scalawagmag:  https://t.co/yV6sPugeiC 🖤💧

#JxnNeedsWater https://t.co/XYqlXAB4nA",NewEconomics,"Boston, MA",0,12,9,0,2021-03-21,0.7845,3,jackson mississippi still does not have water mutualaid funds amp how to support via scalawagmag jxnneedswater ,"Boston, MA",42.3602534,-71.0582912
1061,22,22,1389615629460811778,"Listen! 
The History Of Jackson, Mississippi's Water Crisis https://t.co/a7uQpEi9LV  @hereandnow #water #WaterIsAHumanRight",alison_bowden,"Boston, MA",0,1,2,0,2021-05-04,-0.6588,5,listen the history of jackson mississippi s water crisis hereandnow water waterisahumanright,"Boston, MA",42.3602534,-71.0582912
1062,440,440,1372303991351164929,"6PM ET - Democracy Now
Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure
Activate Radio - https://t.co/6hOC2CeNel
#news #occupy #boston #dorchester #roxbury #lowell #worcester #fallriver #providence #nyc #chicago #seattle https://t.co/6itjs2U9B1",Activate_Media,"Boston, MA",0,0,0,0,2021-03-17,-0.8625,3, et democracy now jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure activate radio news occupy boston dorchester roxbury lowell worcester fallriver providence nyc chicago seattle ,"Boston, MA",42.3602534,-71.0582912
1063,712,712,1370885532838944771,Jackson Water Crisis: 'You Can't Bathe. You Can't Wash.' https://t.co/94LVDU5ajB,lmcameron1313,"Boston, MA",0,0,0,0,2021-03-13,-0.6249,3,jackson water crisis you can t bathe you can t wash ,"Boston, MA",42.3602534,-71.0582912
1064,1116,1116,1368712913360392193,"Opinion | Jackson, Mississippi has a water crisis because our state legislature has a race problem - NBC News https://t.co/ywfqiTC0C1",Rcrooks1969,"Boston, MA",0,2,2,0,2021-03-07,-0.7783,3,opinion jackson mississippi has a water crisis because our state legislature has a race problem nbc news ,"Boston, MA",42.3602534,-71.0582912
1065,1973,1973,1366461410667098113,"MS state rep Ronnie Crudup on CNBC right now saying, “it’s every man for himself” in Jackson when it comes to water crisis. The anchor went on to say that local supplier in MS didn’t even know what was going on in Jackson. Sent water to Texas. 😮😑🤦🏾‍♂️ #ADOS",iamvandal617,"Boston, MA",4,19,40,2,2021-03-01,-0.6249,3,ms state rep ronnie crudup on cnbc right now saying it s every man for himself in jackson when it comes to water crisis the anchor went on to say that local supplier in ms didn t even know what was going on in jackson sent water to texas ados,"Boston, MA",42.3602534,-71.0582912
1066,2043,2043,1365991394272231424,"This was news to me, so am passing it along. #Jackson, #Mississppi is having a water crisis. One way to help: donate to New Horizon Ministries, which is delivering water to folks. Link below. (H/t @hmcghee.) 

https://t.co/S4ULvJqRJR

 https://t.co/IGvVUvQcFp",CDMatthewMurphy,"Boston, MA",0,0,1,0,2021-02-28,-0.34,2,this was news to me so am passing it along jackson mississppi is having a water crisis one way to help donate to new horizon ministries which is delivering water to folks link below h t hmcghee ,"Boston, MA",42.3602534,-71.0582912
1067,337,337,1371448294929498114,Ignore Mississippi’s Water Crisis at Your Own Peril https://t.co/5LA8SsnQJb,JudithMPriest,"Boston, MA",0,0,0,0,2021-03-15,-0.8519,3,ignore mississippi s water crisis at your own peril ,"Boston, MA",42.3602534,-71.0582912
1068,636,636,1369294322600992772,"@DeionSanders I understand that you are building your brand up right now, but the people of Mississippi could use someone of your stature bringing awareness to the water crisis they currently face.",EWornum88,"Boston, MA",0,0,0,0,2021-03-09,-0.7684,3, deionsanders i understand that you are building your brand up right now but the people of mississippi could use someone of your stature bringing awareness to the water crisis they currently face ,"Boston, MA",42.3602534,-71.0582912
1069,1478,1478,1366762073489895427,"💬Weekslong Water Crisis Continues In Mississippi, Hitting Black Residents Hardest - https://t.co/pScfT85WCZ

📻 87.7fm | 📲 https://t.co/g70GVICZX8 https://t.co/NEpLgkvA1H",B87FM,"Boston, MA",0,0,0,0,2021-03-02,-0.6249,3, weekslong water crisis continues in mississippi hitting black residents hardest   ,"Boston, MA",42.3602534,-71.0582912
1070,35,35,1368718690741534720,"Shared what I did in Jackson yesterday delivering water &amp; supplies for #MississippiRelief #JxnNeedsWater on IG. Greater Allen Temple AME Church sent me these pics and on the left I’m pictured with Rev Mullins, Presiding Elder Goodloe &amp; the 8th district Bishop Julius McAllister Sr https://t.co/0lgD4FJab6",_dawnmontgomery,"Atlanta, GA",2,8,26,1,2021-03-08,0.5994,3,shared what i did in jackson yesterday delivering water amp supplies for mississippirelief jxnneedswater on ig greater allen temple ame church sent me these pics and on the left i m pictured with rev mullins presiding elder goodloe amp the  district bishop julius mcallister sr ,"Atlanta, GA",33.7849591,-84.442163
1071,36,36,1368694863768748033,"“[This] is not just happening in Jackson,” said Holmes, who called the widespread infrastructure problems a failure of state government. “This is an issue with crumbling infrastructure across the state of Mississippi, not just in Jackson.” https://t.co/rN2zc2Gi6P #JxnNeedsWater",TheWayWithAnoa,"Atlanta, GA",1,19,35,2,2021-03-07,-0.7184,3, is not just happening in jackson said holmes who called the widespread infrastructure problems a failure of state government this is an issue with crumbling infrastructure across the state of mississippi not just in jackson jxnneedswater,"Atlanta, GA",33.7849591,-84.442163
1072,40,40,1368357130303139843,Finally eating dinner with my Mom @RosaSBarron1 &amp; Dad @BarronPlanning at @CHARofjackson after donating water &amp; supplies for #MississippiRelief #JxnNeedsWater,_dawnmontgomery,"Atlanta, GA",2,0,4,0,2021-03-07,0.0,3,finally eating dinner with my mom  amp dad barronplanning at charofjackson after donating water amp supplies for mississippirelief jxnneedswater,"Atlanta, GA",33.7849591,-84.442163
1073,22,22,1371074023732473857,"Lived in Jackson, MS for 10 years @GMA the water problem, having to regularly boil water, low pressure, etc was a regular occurrence. Once a month, at least. Infrastructure that has never been prioritized. It’s one of the reasons we moved.",RyanneDSaucier,"Atlanta, GA",0,0,1,0,2021-03-14,-0.7184,3,lived in jackson ms for  years gma the water problem having to regularly boil water low pressure etc was a regular occurrence once a month at least infrastructure that has never been prioritized it s one of the reasons we moved ,"Atlanta, GA",33.7849591,-84.442163
1074,20,20,1389874388451876864,"My biggest takeaway was the Mississippi state legislature blocking a bill for #JacksonMS to help itself. 

The History Of Jackson, Mississippi's Water Crisis https://t.co/YzjvZSWq3F via @hereandnow",cwhitty08,"Atlanta, GA",0,0,0,0,2021-05-05,-0.6124,5,my biggest takeaway was the mississippi state legislature blocking a bill for jacksonms to help itself the history of jackson mississippi s water crisis via hereandnow,"Atlanta, GA",33.7849591,-84.442163
1075,33,33,1388188581697626114,"Jackson water crisis : Febuary 2021
Jackson water outage : April 2021
Damn double homicide https://t.co/wCLR4baElB",MelaninDew,"Atlanta, GA",0,0,0,0,2021-04-30,-0.7783,4,jackson water crisis febuary  jackson water outage april  damn double homicide ,"Atlanta, GA",33.7849591,-84.442163
